Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Log_SalePrice,Log_GrLivArea,Log_LotArea,Log_TotalBsmtSF,TotalSF,Age,Qual_GrLivArea
1287,20,69.0,9790,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,-0.07183611428306244,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,3,3,CBlock,3,3,No,ALQ,569,Rec,81,678,1328,GasA,3,Y,SBrkr,1328,0,0,1328,1,0,1,1,3,1,3,6,Typ,2,4,1963.0,Unf,2,528,3,3,Y,0,26,0,0,0,0,0,6,2010,WD,143000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.870606902224587,-0.2290884075288388,0.1513027685142306,0.3855884600024246,0.10828804518990849,0.34563912112323714,-0.1274188902894296
1288,20,69.0,36500,Pave,IR1,Low,AllPub,Inside,Mod,Norm,Norm,-0.7951514718918303,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,3,4,CBlock,3,3,Av,Rec,812,Unf,0,812,1624,GasA,2,Y,SBrkr,1582,0,0,1582,0,1,2,0,4,1,3,7,Typ,0,0,1964.0,Unf,2,390,3,3,N,168,198,0,0,0,0,0,6,2006,WD,190000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.154784614286667,0.2958241274276143,2.6955736896067526,0.5611560141798974,0.7778496825898785,0.18029406318092842,-0.6777375495944475
1289,120,40.0,5664,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,No,GLQ,1158,Unf,0,343,1501,GasA,5,Y,SBrkr,1659,0,0,1659,1,0,2,0,2,1,5,5,Typ,1,5,2000.0,Fin,2,499,3,3,Y,212,59,0,0,0,0,0,10,2009,WD,278000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,12.535379989788607,0.4383733820144821,-0.9066349256629213,0.4924326351053115,0.7218499820073356,-0.910983319238309,1.2805397973256418
1290,60,86.0,11065,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,4,3,PConc,4,3,Mn,Unf,0,Unf,0,1085,1085,GasA,5,Y,SBrkr,1120,850,0,1970,0,0,2,1,3,1,5,8,Typ,1,4,2006.0,Fin,3,753,3,3,Y,177,74,0,0,0,0,0,10,2006,New,281000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,12.546113507028412,0.9537670647803912,0.3879920349655078,0.20928353797300378,0.5940245785037049,-1.2086044235344646,1.4002067646829803
1291,80,69.0,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,-0.7951514718918303,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,Av,GLQ,1014,Unf,0,138,1152,GasA,3,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,3,6,Typ,1,4,1964.0,RFn,2,484,3,3,Y,227,0,0,0,0,0,0,4,2010,WD,180500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.103491596905931,-0.6554518366811234,0.8582605374162118,0.2615536618827683,-0.32023140274607237,0.3125701095347754,-0.8157828845870929
1292,160,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,3,3,CBlock,3,3,No,ALQ,231,Unf,0,399,630,GasA,3,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,3,6,Typ,0,0,1972.0,Unf,1,264,3,3,Y,185,0,0,0,0,0,0,2,2009,WD,119500,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,11.691080018519527,-0.28838655599321095,-3.255701628974897,-0.2647766589342007,-0.7730985465875067,0.014949005238619735,-0.7625158500476393
1293,70,60.0,6600,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,-0.7951514718918303,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Stone,3,3,No,Unf,0,Unf,0,994,994,GasA,3,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,3,11,Min2,0,0,1985.0,RFn,1,432,3,3,Y,0,287,0,0,0,0,0,12,2009,WD,107500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.58525542883217,1.5108503890086282,-0.6109723536872095,0.1328736602072212,0.9726312498335062,2.660469932315559,-0.501417834145777
1294,60,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,No,GLQ,194,Unf,0,638,832,GasA,3,Y,SBrkr,832,832,0,1664,0,0,2,1,4,1,3,8,Typ,1,3,1976.0,RFn,2,528,3,3,Y,0,28,0,0,259,0,0,3,2006,WD,162900,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.000897933306716,0.4473998578718544,0.21921377591662347,-0.022287421989230862,-0.08649352205371917,-0.21653407588061244,0.6365099129683482
1295,20,60.0,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,3,3,No,Rec,167,Unf,0,697,864,GasA,3,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,3,5,Typ,0,0,1957.0,Unf,2,572,3,3,N,0,0,0,0,0,0,0,4,2006,WD,115000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.652696102959753,-1.5180047635934562,-0.19794398544703842,0.010625531461720017,-1.0214450448231318,0.47791516747708407,-0.9409530899081737
1296,20,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,-0.7951514718918303,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,3,3,CBlock,3,3,Av,BLQ,1016,Unf,0,36,1052,GasA,4,Y,SBrkr,1052,0,0,1052,1,0,1,1,3,1,3,5,Typ,0,0,1968.0,RFn,1,288,3,3,Y,356,0,0,0,0,0,0,11,2006,WD,138500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.83863282480007,-0.9277418894191968,-0.14474378434052504,0.18234086028646956,-0.5637083618006069,0.048018016827081476,-0.8552965199185705
1297,20,80.0,8700,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,3,4,CBlock,3,3,Mn,ALQ,776,Unf,0,344,1120,GasA,4,Y,SBrkr,1128,0,0,1128,1,0,2,0,3,1,3,6,Typ,0,0,1963.0,RFn,2,525,3,3,Y,192,20,123,0,0,0,0,12,2008,WD,155000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.951186847493476,-0.7185840706821344,-0.07690199894946985,0.2369787862925228,-0.38840495128134206,0.27950109794631367,-0.8249443800104207
1298,180,35.0,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,3,3,PConc,4,3,Gd,GLQ,547,Unf,0,0,547,GasA,4,Y,SBrkr,1072,0,0,1072,1,0,2,0,2,1,3,5,Typ,0,0,2005.0,Fin,2,525,3,3,Y,0,44,0,0,0,0,0,6,2006,New,140000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,11.849404844423074,-0.8712717200611196,-1.7428463442494122,-0.38791305064698767,-1.1541399875078533,-1.1755354119460029,-0.2392481560545074
1299,60,313.0,63887,Pave,IR3,Bnk,AllPub,Corner,Gtl,Feedr,Norm,2.821425316152009,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,5,3,PConc,5,3,Gd,GLQ,5644,Unf,0,466,6110,GasA,5,Y,SBrkr,4692,950,0,5642,2,0,2,1,3,1,5,12,Typ,3,4,2008.0,Fin,2,1418,3,3,Y,214,292,0,0,0,480,0,1,2008,New,160000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,11.982935344196433,4.110759944598887,3.777941761294964,1.7176734746738629,11.181620142990141,-1.2086044235344646,3.638111128372215
1300,20,75.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,No,LwQ,340,Rec,906,0,1246,GasA,5,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,4,6,Typ,0,0,1959.0,RFn,1,305,3,3,Y,218,0,0,0,0,0,0,5,2010,WD,154000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.944714374881176,-0.42022959973317126,-0.36383929411787186,0.3299829423468591,-0.09136306123480986,0.47791516747708407,-0.7816483813279653
1301,60,69.0,10762,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,0.6514792433257054,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,4,3,PConc,4,3,No,GLQ,694,Unf,0,284,978,GasA,5,Y,SBrkr,1005,978,0,1983,0,0,2,1,3,1,4,9,Typ,1,3,1999.0,Fin,2,490,3,3,Y,0,0,0,0,0,0,0,5,2009,WD,225000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.323860125621126,0.9734975593445764,0.33431172117287905,0.11871945506539014,0.4795904077480737,-0.8779143076498472,0.7433931630979662
1302,70,69.0,7500,Pave,IR1,Bnk,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,BLQ,547,Unf,0,224,771,GasA,2,Y,SBrkr,753,741,0,1494,0,0,1,0,3,1,4,7,Typ,2,4,1942.0,Unf,1,213,3,3,P,0,0,0,0,224,0,0,11,2009,WD,177500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.086731521684555,0.12416299608776538,-0.36383929411787186,-0.08868728428872984,-0.3677094097617066,1.0070193528924718,-0.06590398585948554
1303,60,92.0,10120,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,4,3,PConc,4,3,No,GLQ,740,Unf,0,425,1165,GasA,5,Y,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,4,8,Typ,1,3,1994.0,RFn,3,844,3,3,Y,309,78,0,0,0,0,0,12,2006,WD,290000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.577639650232573,1.6995657434537461,0.21539674050057048,0.2713429315787157,1.3682813082971248,-0.8117762844729237,1.5733704434789555
1304,20,73.0,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,Av,Unf,0,Unf,0,1616,1616,GasA,5,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,4,7,Typ,0,0,2005.0,RFn,3,834,3,3,Y,208,59,0,0,0,0,0,4,2006,WD,232000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.354496960983985,0.35960417296264136,-0.07957045526084633,0.5568469694880499,0.809501687266968,-1.1755354119460029,0.6186731345065077
1305,160,32.0,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,No,Unf,0,Unf,0,976,976,GasA,5,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,4,7,Maj1,0,0,2004.0,Unf,2,380,3,3,Y,0,40,0,0,0,0,0,4,2006,WD,130000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,11.775297421715827,0.5256836332876739,-1.9143387424874652,0.1169339362253327,0.14237481945754332,-1.142466400357541,0.6524142294583031
1306,20,108.0,13173,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,2.0981099585432412,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,4,3,PConc,5,3,No,GLQ,1572,Unf,0,80,1652,GasA,5,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,5,6,Typ,2,5,2006.0,Fin,2,840,3,3,Y,404,102,0,0,0,0,0,11,2009,WD,325000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.691583538230217,0.42569053384918043,0.7251355187713029,0.5760723717401199,0.8971533925266005,-1.1093973887690793,1.9230906509298322
1307,120,48.0,6955,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,4,3,PConc,4,3,No,Unf,0,Unf,0,1368,1368,GasA,5,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,4,6,Typ,1,4,2005.0,RFn,2,474,3,3,Y,132,35,0,0,0,0,0,9,2006,New,202500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,12.218500103788143,-0.14008852943017575,-0.5096879875453675,0.41147970948081,0.2056788288117223,-1.1755354119460029,0.517154386281059
1308,20,60.0,8072,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,4,No,ALQ,746,Unf,0,244,990,GasA,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,Typ,0,0,2000.0,Unf,2,480,3,3,Y,0,64,0,0,0,0,0,5,2009,WD,138000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.835016210489899,-1.1098727702771154,-0.22174729804051124,0.1293565621643658,-0.7146640764144183,-0.7125692497075385,-0.8817266194997083
1309,20,100.0,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,GLQ,144,ALQ,608,172,924,GasA,5,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,4,6,Typ,0,0,1948.0,Unf,2,528,3,3,Y,0,36,0,0,0,0,0,5,2008,WD,147000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.898194668458823,-0.734576831225088,0.5448248288017948,0.06918054573396651,-0.6343166799264219,0.7755362717732397,-0.8272651849817492
1310,20,69.0,7153,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4,3,No,GLQ,1200,Unf,0,78,1278,GasA,4,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,4,6,Typ,0,0,1991.0,RFn,2,496,3,3,Y,112,51,0,0,0,0,0,6,2008,WD,179200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.09626335986454,-0.30687037706482667,-0.4554198335159629,0.3521058907642099,0.006027722387003968,-0.646431226530615,-0.14096377750967126
1311,20,100.0,17500,Pave,Reg,Lvl,AllPub,Inside,Gtl,PosA,Norm,0.6514792433257054,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,4,4,PConc,4,3,Av,GLQ,1406,Unf,0,496,1902,GasA,3,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,5,7,Typ,2,3,1959.0,Fin,2,567,3,3,Y,0,207,162,0,0,0,0,5,2010,WD,335000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.721888795877375,0.8483930692232764,1.274279629582018,0.6990421671187627,1.505845790162937,0.47791516747708407,0.7179766397553591
1312,20,68.0,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,No,GLQ,925,Unf,0,349,1274,GasA,5,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,1,4,6,Typ,0,0,2005.0,RFn,2,508,3,3,Y,264,98,0,0,0,0,0,1,2007,New,203000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,12.220966184120165,-0.35358417550626703,-0.05173366830500049,0.34937098356797996,-0.02318951269954018,-1.142466400357541,0.4737801071742376
1313,60,69.0,9572,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,4,3,PConc,5,3,No,GLQ,482,Unf,0,971,1453,GasA,5,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,4,9,Typ,1,5,1990.0,RFn,2,750,4,4,Y,500,0,0,0,0,0,0,6,2007,WD,302000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.618185607609803,2.0192266959904304,0.10776580535312863,0.46407447019144854,2.0646254111930937,-0.646431226530615,1.6475910985854278
1314,60,108.0,14774,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,2.0981099585432412,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,4,3,PConc,4,3,No,Unf,0,Unf,0,1393,1393,GasA,5,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,4,10,Typ,1,3,1999.0,Fin,3,779,3,3,Y,668,30,0,0,0,0,0,5,2010,WD,333168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,12.716405147731708,1.7850386428675022,0.9468934289860592,0.4272803290378152,1.7347141316741994,-0.8448452960613855,2.2781642677244713
1315,20,60.0,8190,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-1.518466829500598,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Rec,732,Unf,0,216,948,GasA,5,Y,SBrkr,948,0,0,948,1,0,1,0,3,1,3,5,Typ,1,3,1956.0,Unf,1,280,3,3,Y,0,36,0,0,0,0,0,10,2007,WD,119000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.686887175419702,-1.2398463164802214,-0.1936903372004314,0.09154552711323331,-0.8169243992173228,0.5440531906540076,-1.4977442851774097
1316,60,85.0,11075,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,Mn,ALQ,500,LwQ,276,176,952,GasA,3,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,3,9,Typ,2,4,1969.0,Unf,2,576,3,3,Y,280,0,0,0,0,0,0,6,2008,WD,206900,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.239995696974733,1.1625607009998613,0.3897385066424273,0.09521795485550365,0.604981041661159,0.08108702841554322,0.11492172332090374
1317,20,61.0,10226,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,4,3,PConc,5,3,Gd,Unf,0,Unf,0,1622,1622,GasA,5,Y,SBrkr,1630,0,0,1630,1,0,2,0,3,1,5,8,Typ,1,4,2008.0,RFn,3,860,3,3,Y,172,42,0,0,0,0,0,1,2009,WD,295493,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.596403811053621,0.3854776173388171,0.2355417013981442,0.5600807450680018,0.8338493831724215,-1.1755354119460029,1.268258164941608
1318,120,47.0,4230,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,0.6514792433257054,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,No,Unf,0,Unf,0,1352,1352,GasA,5,Y,SBrkr,1352,0,0,1352,0,0,2,0,2,1,4,5,Typ,1,4,2006.0,RFn,2,466,3,3,Y,0,241,0,0,0,0,0,4,2007,New,208900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,12.249615734512616,-0.17537241512888538,-1.4709681612513825,0.40121515736334085,0.1667225153629968,-1.1755354119460029,0.5099860288255467
1319,20,69.0,14781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1.3747946009344731,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4,3,Gd,Unf,0,Unf,0,1753,1753,GasA,5,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,1,4,7,Typ,1,3,2001.0,RFn,3,748,3,3,Y,198,150,0,0,0,0,0,8,2006,WD,275000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.524530013005734,0.661310240590932,0.9478092615054241,0.6278544707743446,1.1844562042109512,-1.0432593655921558,1.3323025151665837
